account_id,customer_id,account_type,balance,created_at
3542,4386,savings,1688.45,2025-01-24 11:00:52.270369
3543,612,checking,32014.87,2024-05-07 18:01:23.504178
3544,1722,checking,33194.13,2024-01-10 00:01:41.952104
3545,895,savings,20487.7,2023-11-13 20:10:08.612809
3546,4336,checking,2435.74,2025-10-07 04:09:49.836067
3547,30,savings,23188.35,2025-06-13 23:52:49.722164
3548,490,savings,39445.75,2024-02-28 23:05:24.577905
3549,3018,checking,29402.31,2024-09-03 16:45:17.721314
3550,3563,savings,41953.97,2025-07-05 13:20:29.672740
3551,4387,checking,29596.75,2024-03-06 17:55:53.014450
3552,2587,checking,44009.91,2024-03-01 09:28:21.794360
3553,2492,checking,29874.42,2024-08-09 03:33:26.209230
3554,1684,savings,5050.44,2023-07-18 14:01:34.774359
3555,3700,checking,12864.32,2026-05-02 21:38:55.972724
3556,2560,savings,16111.99,2023-10-18 02:10:42.194652
3557,375,checking,4896.48,2026-01-25 15:14:38.625078
3558,816,checking,41433.55,2024-02-16 19:13:48.313492
3559,3364,savings,14483.83,2024-09-03 06:50:46.076726
3560,3454,checking,35242.1,2024-02-07 04:40:57.200246
3561,303,checking,23259.92,2024-04-11 08:24:14.423028
3562,4791,checking,27314.3,2023-12-03 02:01:03.945576
3563,2241,savings,13666.43,2025-01-04 09:19:51.122414
3564,1657,checking,40108.11,2024-10-01 13:55:27.780505
3565,3138,savings,15155.05,2025-10-03 22:26:02.704249
3566,658,savings,5395.62,2024-04-05 18:33:19.041641
3567,1649,checking,8197.73,2024-07-16 18:13:25.697554
3568,3779,savings,35505.5,2025-03-30 14:45:19.177327
3569,1697,checking,14099.5,2025-06-23 05:48:42.377291
3570,2643,savings,14212.02,2025-03-15 15:33:34.530123
3571,3004,checking,1390.24,2024-03-08 00:35:09.004504
3572,1096,checking,28148.66,2025-05-11 00:15:28.635924
3573,440,savings,30169.3,2026-04-06 11:35:39.983043
3574,1192,checking,41363.99,2025-12-13 18:22:50.903258
3575,220,savings,44414.71,2023-10-30 11:07:48.546812
3576,3511,savings,46178.78,2025-01-25 05:55:31.712367
3577,91,checking,10954.1,2025-03-17 04:22:27.494196
3578,4435,savings,19738.07,2025-07-29 04:43:41.706269
3579,1204,savings,46495.02,2024-03-12 23:33:29.108053
3580,1522,checking,27242.87,2024-05-16 12:20:08.301682
3581,2801,checking,30410.62,2025-10-19 20:56:36.111584
3582,2110,checking,4168.47,2025-12-05 02:49:39.932074
3583,4339,savings,1126.25,2025-08-11 07:28:01.760052
3584,4603,savings,5771.72,2024-07-29 19:51:34.465387
3585,2357,checking,38334.81,2025-08-17 13:23:55.233890
3586,632,savings,43431.55,2024-12-03 04:24:39.893053
3587,2898,checking,2569.63,2025-01-05 21:22:28.840206
3588,308,savings,35768.02,2023-11-26 02:22:22.358430
3589,1179,checking,41932.79,2024-12-18 20:11:05.285735
3590,1014,savings,43897.55,2025-12-08 13:30:20.958582
3591,1373,checking,33596.4,2025-08-16 05:12:03.518759
3592,3318,checking,2869.75,2025-12-20 04:17:40.306507
3593,681,savings,25077.73,2023-09-27 03:45:10.122085
3594,2209,savings,5178.49,2026-05-20 16:59:35.338307
3595,752,checking,5990.24,2025-01-01 01:15:28.532007
3596,1612,checking,19818.47,2026-04-19 04:52:20.231539
3597,2063,savings,9759.97,2023-09-04 01:04:09.040116
3598,4569,checking,32019.19,2023-12-09 22:16:21.387945
3599,3142,savings,46595.07,2025-01-10 02:13:22.651976
3600,1316,savings,32505.6,2024-09-01 12:25:13.108264
3601,4605,checking,45929.42,2026-03-21 15:47:01.105852
3602,587,checking,3087.84,2025-12-06 04:42:24.862715
3603,3709,savings,18714.95,2025-10-03 03:19:08.606965
3604,2154,checking,23750.71,2026-02-09 14:29:26.307422
3605,4099,checking,7463.3,2024-07-08 04:48:25.208479
3606,2363,checking,32594.38,2023-12-27 19:47:42.571424
3607,1179,savings,40055.48,2025-03-27 06:43:54.894652
3608,1780,savings,10774.32,2024-08-20 23:22:10.030115
3609,2630,checking,10446.54,2024-03-01 05:04:46.317050
3610,4267,savings,25874.97,2026-02-11 10:27:35.459487
3611,1338,savings,18166.05,2024-11-12 05:47:42.028874
3612,912,checking,25266.4,2023-07-26 02:44:27.055529
3613,4257,savings,40753.8,2025-11-13 05:15:35.100045
3614,4616,savings,36828.35,2025-05-24 14:05:04.024383
3615,3409,checking,43060.2,2026-01-16 20:49:35.245234
3616,4215,savings,17943.96,2024-03-12 17:51:44.679393
3617,1332,checking,27765.07,2025-10-13 14:34:02.364187
3618,4987,savings,18414.75,2024-01-13 06:27:21.980772
3619,4187,savings,45145.52,2023-07-22 14:16:43.087339
3620,2480,savings,927.99,2023-12-30 17:40:54.955474
3621,1515,checking,1522.87,2023-06-19 00:18:31.425571
3622,2244,savings,33765.08,2024-03-29 00:31:50.387262
3623,2432,savings,24985.61,2024-02-04 20:05:33.460897
3624,2584,checking,32336.1,2026-06-05 19:45:57.393582
3625,1998,savings,48779.34,2023-12-14 20:29:59.617174
3626,4077,savings,31712.81,2024-12-17 00:00:10.449080
3627,4638,savings,22608.25,2023-11-21 12:24:14.561728
3628,1470,savings,41198.2,2025-03-30 05:22:03.366433
3629,3152,checking,14631.02,2024-10-16 13:27:00.968266
3630,86,savings,2125.75,2025-01-17 06:31:02.037498
3631,4363,checking,33307.63,2023-08-20 10:06:41.407741
3632,2904,savings,41565.86,2025-06-16 01:18:19.058692
3633,4387,savings,43143.79,2025-03-17 13:20:01.533623
3634,4253,savings,44280.09,2025-04-12 03:41:17.901632
3635,2789,savings,43173.97,2025-08-04 22:05:34.050792
3636,2322,checking,16542.3,2024-09-15 14:12:26.092859
3637,4698,savings,2141.58,2025-09-01 17:28:08.652565
3638,3089,savings,23668.68,2024-09-13 23:06:15.719904
3639,3241,checking,49348.56,2025-04-29 23:49:55.622628
3640,2215,checking,22672.44,2023-08-27 15:23:41.340079
3641,4611,savings,7612.56,2025-07-29 04:52:50.977806
3642,3049,checking,12001.16,2025-12-19 13:35:18.802690
3643,2117,checking,48951.98,2024-11-13 17:50:46.827737
3644,729,savings,8927.63,2026-03-24 02:35:50.851791
3645,2062,checking,45853.4,2024-04-25 17:49:21.462180
3646,3137,savings,38752.45,2025-03-08 19:20:12.444920
3647,1401,savings,15671.89,2025-02-18 21:32:08.645885
3648,74,checking,37682.5,2025-12-27 02:18:13.728282
3649,2927,checking,45100.81,2026-04-16 09:04:04.717446
3650,721,savings,39764.36,2024-10-05 14:12:24.658045
3651,2506,savings,4504.75,2024-09-13 07:32:42.794677
3652,1391,savings,2539.43,2023-07-30 19:09:32.118708
3653,1148,checking,8097.05,2023-10-24 15:26:42.153938
3654,3704,checking,11770.04,2024-11-25 03:55:34.279716
3655,1747,checking,12525.33,2026-03-10 01:03:57.958204
3656,2582,checking,9758.21,2026-04-25 16:48:36.682998
3657,2304,savings,32824.38,2024-03-14 17:57:54.669138
3658,4966,savings,9677.57,2024-03-15 21:40:57.438708
3659,1292,savings,37803.37,2023-09-26 05:24:57.975303
3660,4790,savings,12156.66,2025-05-13 20:01:29.983384
3661,4852,checking,39061.35,2023-11-21 21:30:14.382792
3662,2278,savings,65.8,2025-06-27 20:40:22.339594
3663,2471,savings,40143.96,2025-08-30 13:35:35.182649
3664,462,checking,7389.02,2025-08-18 09:41:52.572356
3665,3422,savings,35281.04,2025-10-15 22:19:08.548673
3666,4881,checking,15012.54,2024-04-04 18:22:52.006109
3667,1950,savings,38276.73,2023-11-23 02:45:30.933789
3668,3996,checking,29088.14,2026-01-13 05:02:50.521115
3669,4439,savings,10985.82,2026-04-27 17:53:54.667121
3670,3435,savings,20309.92,2025-02-09 02:13:28.427290
3671,4947,savings,29144.93,2023-12-04 20:00:29.756714
3672,1650,savings,41589.66,2026-01-19 09:46:37.681511
3673,1158,checking,41969.6,2026-02-04 13:54:28.815172
3674,617,checking,25860.46,2024-01-11 19:28:46.930699
3675,4611,checking,23611.99,2024-12-01 09:12:04.629526
3676,1117,checking,33398.73,2024-03-28 21:00:34.966679
3677,620,checking,46791.68,2026-04-24 17:54:11.018293
3678,860,savings,49637.22,2026-04-17 14:10:29.076251
3679,128,savings,33769.9,2026-05-27 04:16:37.220289
3680,3265,checking,2219.65,2023-08-21 01:43:59.341254
3681,2051,savings,4106.54,2023-07-05 07:41:21.107452
3682,763,checking,24728.49,2024-11-14 02:33:20.003331
3683,1057,savings,7315.6,2024-06-10 13:40:47.121472
3684,2992,checking,49374.2,2023-08-01 18:12:39.310641
3685,2293,savings,6815.91,2025-06-19 07:25:41.548131
3686,235,checking,6402.05,2024-09-17 05:47:40.394321
3687,4179,checking,19758.77,2023-09-12 02:01:08.257258
3688,894,savings,22613.15,2024-12-09 01:07:41.775823
3689,2181,checking,31768.68,2026-04-12 10:42:07.742345
3690,4954,savings,9735.91,2023-06-28 08:58:36.271244
3691,1802,savings,44249.01,2024-09-01 18:44:46.434903
3692,646,savings,19188.33,2025-10-08 01:20:50.154967
3693,3346,checking,7246.27,2024-02-29 10:28:03.613065
3694,520,checking,11032.69,2025-05-03 05:54:00.448533
3695,3199,checking,502.73,2024-11-22 21:55:33.967330
3696,4541,savings,43595.41,2023-08-29 14:18:10.426592
3697,96,checking,28809.54,2024-03-23 01:57:26.621625
3698,1133,checking,40942.33,2025-01-18 13:19:51.694495
3699,2915,checking,16406.76,2023-07-12 18:43:37.096505
3700,4999,checking,17886.05,2025-07-24 08:14:02.359998
3701,4683,checking,4914.63,2024-01-31 23:22:57.487490
3702,1951,checking,9331.38,2025-06-24 15:41:31.507239
3703,1261,checking,48984.0,2024-12-23 21:29:14.413455
3704,3458,checking,44713.27,2025-08-13 03:42:11.447284
3705,3293,savings,10556.26,2023-08-16 21:34:40.483011
3706,4574,savings,22594.01,2024-08-26 18:28:41.349046
3707,2078,savings,17311.65,2023-09-08 05:22:27.796369
3708,2891,savings,26668.65,2025-11-13 23:46:10.678201
3709,3013,checking,47284.08,2024-06-10 07:55:04.069922
3710,308,checking,28743.15,2025-06-16 01:52:59.295855
3711,3685,savings,22230.33,2024-04-11 21:31:35.692229
3712,1910,checking,10867.66,2025-12-08 01:06:45.666963
3713,2426,savings,3856.18,2024-01-06 06:16:06.676255
3714,4326,savings,6777.81,2024-06-17 23:47:41.031490
3715,4164,checking,33978.22,2024-03-15 11:39:56.377669
3716,2777,checking,6067.68,2025-07-07 19:24:41.038403
3717,4033,savings,37454.71,2026-03-29 13:45:45.213593
3718,4707,checking,26568.76,2024-11-02 02:46:49.658103
3719,288,savings,40349.74,2025-04-24 12:08:00.359730
3720,2640,savings,31350.01,2024-03-28 21:21:35.685759
3721,3258,savings,5602.57,2024-12-12 12:30:40.176456
3722,2348,checking,18631.17,2026-03-24 23:05:42.072464
3723,572,checking,34377.23,2025-01-20 19:28:06.589791
3724,4629,checking,4160.76,2023-10-02 07:34:33.139093
3725,2444,savings,17731.98,2024-12-15 14:18:23.794047
3726,1517,checking,1817.34,2025-05-16 14:27:22.894856
3727,382,checking,25212.51,2023-12-07 21:00:22.772664
3728,2843,savings,16114.57,2026-05-28 07:54:03.650404
3729,3657,savings,24317.71,2026-01-22 01:48:12.748669
3730,504,savings,13720.59,2025-02-07 02:50:39.014857
3731,4461,checking,5742.65,2024-08-31 07:12:06.738720
3732,2132,checking,18413.2,2024-10-30 19:24:30.925628
3733,3422,checking,47279.96,2024-03-02 16:11:31.227018
3734,657,savings,19565.39,2025-08-06 20:03:10.205939
3735,2700,savings,13023.01,2024-09-20 16:27:01.902633
3736,1424,savings,655.15,2024-01-29 02:17:03.060951
3737,810,savings,9399.02,2024-03-28 21:57:32.303343
3738,1209,savings,43635.46,2023-09-09 08:12:39.498569
3739,4613,savings,3580.48,2024-08-25 02:55:31.823303
3740,4086,checking,49832.44,2023-10-15 01:25:21.797683
3741,4841,checking,39244.62,2025-07-10 05:45:45.664688
3742,316,savings,43573.67,2025-06-14 12:30:24.860366
3743,2241,checking,48106.51,2025-07-21 17:19:03.507382
3744,971,checking,13687.58,2024-10-08 15:15:16.072127
3745,1269,savings,35852.35,2025-09-23 17:58:49.039160
3746,2093,checking,42223.23,2023-06-23 23:10:36.029922
3747,3217,checking,15483.31,2023-08-05 17:59:17.233648
3748,2419,checking,47605.36,2023-07-14 09:35:10.761919
3749,2734,savings,41087.68,2023-11-07 20:15:42.398695
3750,1561,savings,36822.71,2026-02-14 01:26:45.275012
3751,2756,checking,49296.03,2024-05-03 06:49:09.847567
3752,4235,savings,34913.46,2024-09-10 09:59:52.554943
3753,3131,savings,39531.62,2025-06-29 15:50:34.353710
3754,3965,checking,28090.54,2023-10-02 16:06:27.415550
3755,2424,checking,46226.75,2024-11-03 19:38:07.804954
3756,4830,savings,26749.49,2026-02-18 03:52:53.981212
3757,1625,checking,32502.67,2025-12-31 12:06:03.492483
3758,4257,savings,13762.61,2024-01-12 10:14:47.893313
3759,3112,checking,11998.91,2023-06-30 08:57:56.538469
3760,4581,savings,7147.37,2024-12-12 23:53:09.007125
3761,2009,savings,9744.92,2024-11-25 05:58:03.431153
3762,1681,savings,37789.49,2024-11-14 06:23:33.358737
3763,2787,checking,2883.46,2024-10-22 01:29:38.481601
3764,631,checking,46434.76,2025-09-13 04:49:33.532000
3765,1660,checking,31342.33,2024-09-29 12:56:01.813751
3766,4952,savings,21278.33,2024-09-22 06:19:41.823660
3767,2427,checking,44833.48,2025-04-06 02:58:45.350654
3768,954,checking,29384.0,2023-10-15 10:12:14.192204
3769,485,checking,34398.95,2025-11-26 06:09:15.284013
3770,1859,checking,522.62,2025-12-08 15:53:45.750641
3771,4422,savings,16918.34,2025-02-28 22:13:59.681756
3772,4353,checking,40225.67,2023-12-03 17:56:10.598408
3773,3980,checking,44100.19,2026-05-22 23:36:36.235461
3774,1800,savings,8853.71,2025-10-17 06:31:26.901700
3775,1733,savings,14246.76,2025-02-11 22:46:53.985949
3776,3775,savings,12154.16,2024-11-14 08:02:03.577418
3777,2616,checking,33593.3,2026-06-07 22:57:45.538801
3778,3048,checking,29825.44,2024-03-30 19:26:13.684541
3779,760,savings,8175.53,2024-05-26 13:48:46.601582
3780,1467,savings,46856.94,2024-06-26 09:28:30.367037
3781,2821,savings,11362.34,2023-09-22 12:39:14.769559
3782,3252,checking,20799.93,2024-11-16 18:04:49.013211
3783,1038,savings,22963.44,2026-06-12 21:04:29.407647
3784,2877,savings,35701.98,2025-06-11 13:57:22.492324
3785,1665,savings,46834.02,2025-05-28 15:36:45.405200
3786,1122,checking,47248.17,2025-11-04 17:35:57.069726
3787,235,savings,27275.4,2024-04-07 06:58:29.301441
3788,1498,savings,34834.64,2025-08-14 07:37:31.314372
3789,18,checking,14656.33,2024-02-25 19:09:55.517723
3790,1251,checking,47612.66,2025-03-12 05:38:24.881782
3791,1158,checking,24620.25,2024-07-16 18:54:50.636433
3792,2433,savings,14593.11,2024-11-01 05:04:21.298350
3793,2957,savings,45833.16,2025-05-24 08:53:02.221362
3794,1077,savings,49492.88,2024-08-23 12:16:37.708836
3795,3207,savings,41568.74,2023-08-28 15:00:27.136802
3796,1346,checking,14775.91,2026-03-06 19:56:05.066510
3797,1199,checking,20390.99,2025-05-16 02:53:55.351830
3798,2273,checking,5868.16,2024-05-15 17:10:34.710814
3799,491,savings,12801.98,2024-05-11 06:09:34.871516
3800,4880,savings,2355.89,2025-05-21 03:12:38.100585
3801,4199,checking,41478.03,2026-04-13 17:11:18.577933
3802,1916,checking,271.26,2023-07-11 23:40:31.187145
3803,3022,checking,8533.09,2026-04-03 08:18:59.037383
3804,1793,checking,26797.66,2024-06-27 11:05:16.511643
3805,4387,checking,10390.12,2023-09-06 00:37:53.843799
3806,3836,checking,17586.32,2023-12-14 08:36:07.711377
3807,472,checking,14934.05,2024-04-17 23:02:23.220267
3808,3532,savings,14378.82,2024-05-28 14:06:01.715474
3809,311,checking,27931.96,2025-05-24 03:49:57.677398
3810,1653,checking,24782.95,2025-06-06 03:39:18.290367
3811,2408,checking,43105.38,2024-02-10 04:55:13.945235
3812,3103,savings,17863.74,2025-11-30 20:07:31.790501
3813,4744,savings,7024.54,2024-01-30 05:32:49.271772
3814,3553,savings,907.55,2025-03-04 23:30:11.361915
3815,1582,checking,12927.98,2025-06-28 21:45:20.474549
3816,1969,savings,45861.37,2024-09-19 14:23:21.109969
3817,2390,checking,28951.29,2023-06-26 06:18:11.217529
3818,3060,savings,13764.8,2024-05-12 17:04:01.030362
3819,3211,checking,18757.9,2025-10-30 01:00:57.443584
3820,2281,checking,37020.78,2025-06-11 17:41:28.247598
3821,3976,savings,7290.95,2025-09-09 23:22:41.699887
3822,333,checking,17736.66,2024-11-04 23:43:03.719883
3823,4120,savings,9859.3,2024-08-19 21:52:55.206445
3824,4909,savings,24141.86,2024-01-14 03:31:41.918041
3825,1660,checking,17167.83,2025-03-28 11:11:21.332538
3826,3842,savings,41395.17,2024-09-20 01:09:16.538700
3827,1706,checking,16391.25,2026-05-05 13:53:44.216794
3828,1842,savings,9438.95,2025-07-28 23:37:04.835106
3829,2289,checking,48634.85,2024-11-22 03:35:04.199814
3830,1046,savings,44176.05,2024-12-12 01:44:51.363932
3831,3541,savings,15416.7,2023-10-19 08:45:29.411291
3832,3266,checking,6113.19,2023-07-12 05:53:35.809793
3833,1673,checking,27518.1,2025-06-13 01:50:59.858430
3834,958,checking,32718.6,2023-07-29 04:22:53.511575
3835,565,savings,131.49,2023-06-14 14:26:36.186404
3836,1563,checking,15737.69,2024-11-26 01:50:44.619065
3837,4582,savings,31522.2,2025-12-05 23:46:22.809113
3838,2844,savings,35895.09,2026-04-28 05:07:17.900059
3839,889,checking,28342.45,2025-01-13 23:13:32.949109
3840,3864,savings,32681.66,2025-07-23 03:53:50.928018
3841,3048,savings,16481.83,2024-05-28 18:14:10.506844
3842,3353,checking,30379.14,2026-02-18 09:01:51.441094
3843,798,checking,36060.86,2023-08-30 23:22:37.528419
3844,2522,savings,20937.02,2025-02-25 10:17:38.405867
3845,3636,savings,19811.77,2023-12-18 15:53:26.680079
3846,3605,checking,22792.26,2025-09-28 23:07:00.904007
3847,4935,savings,31794.61,2026-02-20 17:12:19.508787
3848,3491,savings,25378.86,2023-08-05 21:45:37.718526
3849,767,checking,2673.57,2025-07-25 16:38:27.434793
3850,2292,savings,11469.15,2025-01-19 09:54:26.704508
3851,3722,savings,18772.11,2023-10-10 12:30:13.628330
3852,603,checking,47321.74,2024-07-31 03:18:14.304420
3853,732,checking,280.59,2025-05-07 21:22:46.119180
3854,4245,checking,19703.82,2025-01-25 09:26:55.265111
3855,4417,checking,41983.45,2025-03-08 11:45:27.523057
3856,4046,checking,2350.55,2024-10-17 14:17:31.694325
3857,4306,checking,26890.14,2024-04-17 03:50:50.736173
3858,2417,savings,4184.05,2023-08-10 17:40:25.361028
3859,337,checking,38284.16,2024-01-01 06:43:00.890897
3860,1277,savings,11628.12,2023-08-23 22:23:07.456492
3861,3486,checking,19071.95,2025-01-18 11:11:04.071245
3862,2048,checking,12354.76,2026-05-22 01:02:39.698486
3863,640,checking,40223.52,2023-12-16 02:21:26.243389
3864,3306,savings,46304.96,2025-04-18 11:27:46.466792
3865,3544,checking,32340.26,2024-09-09 15:33:07.758179
3866,1218,savings,5695.58,2024-10-02 21:22:01.791149
3867,1770,savings,15138.13,2025-12-22 03:54:14.915755
3868,2142,checking,25667.94,2024-02-23 04:44:28.251266
3869,726,checking,46806.67,2025-04-27 11:30:38.394278
3870,1031,checking,35055.77,2024-01-28 12:51:08.325381
3871,1300,checking,31534.54,2026-01-28 17:43:39.104153
3872,2457,savings,699.03,2024-01-01 07:24:23.163462
3873,1062,checking,48549.89,2024-09-08 20:46:53.689516
3874,4308,savings,17704.63,2024-08-04 12:23:53.805311
3875,1003,savings,31801.28,2024-05-23 14:49:00.923277
3876,2648,checking,5896.56,2023-07-10 04:25:20.368945
3877,808,savings,27904.04,2024-03-18 13:18:43.358321
3878,937,savings,33651.5,2025-06-10 17:51:11.371674
3879,1117,savings,42666.48,2025-10-11 07:39:18.130040
3880,757,savings,14861.19,2025-08-11 21:27:03.749297
3881,368,savings,40893.0,2025-07-29 07:53:22.556538
3882,1010,savings,1779.9,2026-06-03 08:44:00.693058
3883,290,savings,30923.16,2025-07-27 03:48:47.545657
3884,1442,savings,4192.26,2023-07-26 01:10:42.423691
3885,2726,savings,5149.89,2024-01-22 01:55:53.057292
3886,2180,savings,25905.79,2024-02-06 10:30:39.317422
3887,1571,checking,39156.39,2024-09-13 18:42:00.786823
3888,1957,savings,6324.24,2024-01-20 07:18:05.977715
3889,559,checking,33203.25,2025-11-27 03:07:26.824205
3890,4787,savings,8277.91,2024-12-20 01:54:12.000158
3891,4284,checking,15201.93,2026-05-28 10:46:13.954534
3892,877,checking,159.56,2024-09-16 17:33:35.988824
3893,1753,savings,45167.81,2023-10-17 06:04:08.036040
3894,4210,checking,39810.48,2025-04-13 00:09:45.762091
3895,1714,checking,22883.31,2025-12-02 06:06:17.191562
3896,361,savings,18703.33,2025-07-15 03:15:16.618179
3897,2189,checking,12345.97,2025-08-21 19:35:21.246594
3898,3277,savings,29063.14,2025-12-14 12:10:10.519076
3899,705,checking,24070.63,2024-01-18 17:20:23.741203
3900,4682,savings,7043.54,2026-04-12 19:46:07.068174
3901,2610,checking,37400.43,2024-10-15 05:03:34.272273
3902,53,checking,3255.95,2025-06-02 11:05:10.759449
3903,1088,checking,17809.54,2025-09-18 08:01:48.858896
3904,4070,savings,31456.61,2025-05-16 06:56:47.802949
3905,4804,checking,37185.74,2025-06-07 23:17:10.641038
3906,1439,checking,8683.57,2023-08-11 07:25:04.384802
3907,4783,savings,8762.86,2024-12-22 09:12:10.949699
